ID,Name,Rank,Rarity_Score,Attributes-Scores,Bonding level-Scores,Breed-Scores,Breeding count-Scores,Eyes color-Scores,Friendliness-Scores,Fur color-Scores,Gender-Scores,Generation-Scores,Group-Scores,Intelligence-Scores,Obedience-Scores,Primary personality-Scores,Rarity tier-Scores,Secondary personality-Scores,Size-Scores,Status-Scores,Strength-Scores,Vitality-Scores
4737,Dogami #4737,3410,403.1070694346935,1,1,9,1,40,2,236,2,1,5,16,8,20,12,19,6,1,6,12
5641,Dogami #5641,3411,403.0076665780518,1,1,10,1,37,2,167,1,1,5,12,78,20,1,44,6,1,3,6
7424,Dogami #7424,3412,402.9035513942698,1,1,10,1,37,2,185,2,1,3,38,5,18,1,19,5,1,19,49
6023,Dogami #6023,3413,402.82824811398,1,1,9,1,12,12,190,2,1,4,4,8,112,3,19,5,1,5,6
5722,Dogami #5722,3414,402.76117807934173,1,1,10,1,34,9,185,1,1,5,34,10,20,48,19,6,1,5,6
4807,Dogami #4807,3415,402.75042274907656,1,1,10,1,21,2,264,1,1,3,7,8,20,1,19,5,1,21,10
2257,Dogami #2257,3416,402.70323579151477,1,1,9,1,12,20,185,2,1,4,7,8,107,1,19,6,1,3,8
7400,Dogami #7400,3417,402.62221102544186,1,1,9,1,12,2,286,2,1,5,7,8,18,1,19,5,1,5,12
3657,Dogami #3657,3418,402.6160552374695,1,1,10,1,38,2,146,1,1,5,38,10,105,3,19,5,1,3,8
608,Dogami #608,3419,402.467518413057,1,1,9,1,78,9,180,1,1,5,6,10,51,3,19,6,1,6,6
6654,Dogami #6654,3420,402.4457206452795,1,1,9,1,11,2,245,2,1,5,12,14,51,1,19,5,1,3,12
4700,Dogami #4700,3421,402.3653585360115,1,1,9,1,11,2,264,2,1,5,34,8,20,1,19,6,1,5,6
4864,Dogami #4864,3422,402.3544049081267,1,1,10,1,20,143,98,1,1,3,4,8,20,48,22,5,1,3,6
1887,Dogami #1887,3423,402.2775537908068,1,1,10,1,12,2,274,1,1,5,6,8,20,1,22,6,1,18,5
4440,Dogami #4440,3424,402.24947395592915,1,1,10,1,19,2,264,1,1,3,10,8,20,1,19,6,1,20,8
5312,Nami,3425,402.2183134479356,1,1,10,1,50,2,167,1,1,3,34,5,21,3,57,6,1,20,12
178,Dogami #178,3426,402.05274812710906,1,1,10,1,43,12,245,1,1,3,6,8,21,1,19,6,1,3,12
4039,Luffy,3427,401.9911044182222,1,1,10,1,12,2,202,1,1,3,38,5,50,1,18,6,1,18,26
6709,Dogami #6709,3428,401.98407900405687,1,1,9,1,42,9,221,2,1,9,6,8,42,1,19,6,1,5,10
858,Dogami #858,3429,401.96770104882415,1,1,9,1,12,2,286,1,1,5,12,10,18,1,18,5,1,6,5
1637,Dogami #1637,3430,401.8730868871514,1,1,9,1,21,20,221,1,1,9,6,8,20,1,52,6,1,3,12
3919,Dogami #3919,3431,401.6862645176064,1,1,9,1,40,2,221,1,1,5,12,5,52,3,19,5,1,12,5
4190,Dogami #4190,3432,401.6129429596483,1,1,9,1,12,12,264,2,1,9,7,8,18,12,19,6,1,6,5
509,Dogami #509,3433,401.588309899714,1,1,10,1,20,2,264,2,1,3,6,8,18,3,19,6,1,24,6
4800,Dogami #4800,3434,401.51962316713553,1,1,9,1,11,9,264,2,1,5,10,5,18,1,19,5,1,20,10
6379,Dogami #6379,3435,401.4443921912496,1,1,10,1,12,2,214,2,1,3,6,8,49,12,44,5,1,19,5
1057,Dogami #1057,3436,401.429578737778,1,1,9,1,118,9,90,2,1,5,7,5,105,1,19,5,1,6,8
1302,Dogami #1302,3437,401.35713678241297,1,1,10,1,42,20,245,1,1,3,4,8,18,1,18,6,1,3,10
4875,Dogami #4875,3438,401.2846137260585,1,1,10,1,20,20,229,2,1,3,4,14,19,1,52,6,1,3,8
7569,Dogami #7569,3439,401.13147076182673,1,1,9,1,105,2,196,2,1,5,6,8,18,1,19,6,1,6,6
6202,Dogami #6202,3440,401.08175465342606,1,1,10,1,12,101,98,2,1,3,4,8,49,1,89,6,1,3,5
190,Dogami #190,3441,401.0663367276845,1,1,10,1,42,2,140,2,1,3,10,5,20,1,122,6,1,19,10
6599,Dogami #6599,3442,400.86926435019865,1,1,9,1,40,20,221,1,1,4,6,28,20,1,19,5,1,6,6
4359,Dogami #4359,3443,400.75296825056535,1,1,9,1,12,41,176,2,1,9,6,8,20,3,89,5,1,3,6
4443,Dogami #4443,3444,400.3225991326386,1,1,10,1,20,12,245,1,1,3,4,8,20,3,44,5,1,3,12
2755,Dogami #2755,3445,400.2766380297027,1,1,10,1,50,2,221,2,1,3,10,8,46,1,19,5,1,6,6
5237,Dogami #5237,3446,400.17607297953475,1,1,10,1,34,20,245,2,1,3,4,14,20,3,19,6,1,3,8
3598,Dogami #3598,3447,400.1391223625574,1,1,10,1,20,2,264,2,1,3,7,8,18,3,19,5,1,18,10
5756,Dogami #5756,3448,400.1290478509265,1,1,10,1,40,2,221,1,1,3,6,8,20,1,44,6,1,21,5
4967,Dogami #4967,3449,400.0834183131875,1,1,10,1,20,143,116,1,1,3,4,8,47,1,19,6,1,5,6
3558,Dogami #3558,3450,399.96048207580407,1,1,10,1,43,2,185,2,1,5,6,78,18,1,19,6,1,5,8
6459,Dogami #6459,3451,399.9415952164869,1,1,10,1,12,2,286,2,1,5,6,8,20,1,19,5,1,5,8
97,Dogami #97,3452,399.91997482266197,1,1,9,1,11,2,96,2,1,5,16,5,114,3,19,5,1,12,90
1208,Dogami #1208,3453,399.754273529998,1,1,10,1,11,9,274,2,1,5,4,8,20,1,21,5,1,12,5
2285,Dogami #2285,3454,399.7412707085286,1,1,10,1,20,2,254,2,1,3,16,10,21,3,19,5,1,20,5
4265,Dogami #4265,3455,399.73426163088186,1,1,10,1,20,2,274,2,1,5,6,8,18,1,21,5,1,5,12
7081,Dogami #7081,3456,399.7150539887972,1,1,9,1,118,2,116,1,1,5,12,5,21,1,47,6,1,19,26
5466,Dogami #5466,3457,399.6908651521517,1,1,10,1,12,2,264,1,1,5,4,10,19,3,19,6,1,24,10
4345,Dogami #4345,3458,399.6275204425458,1,1,9,1,12,20,264,2,1,9,4,8,20,3,22,5,1,3,6
7934,Dogami #7934,3459,399.5534015706054,1,1,10,1,37,2,202,1,1,3,10,8,20,12,52,5,1,18,8
772,Dogami #772,3460,399.44544209290314,1,1,9,1,37,2,214,1,1,5,6,5,46,1,19,5,1,5,33
7932,Dogami #7932,3461,399.298548698358,1,1,9,1,12,20,149,1,1,4,6,28,21,12,110,5,1,3,5
980,Dogami #980,3462,399.12779238120663,1,1,10,1,21,2,214,1,1,3,6,10,18,1,19,5,1,72,6
7900,Dogami #7900,3463,399.04442304404057,1,1,9,1,98,2,118,2,1,5,10,5,20,3,57,6,1,5,49
4815,Dogami #4815,3464,399.0305127433147,1,1,10,1,12,2,254,1,1,3,6,8,20,3,49,6,1,6,8
7581,Avalanche,3465,398.9894815393395,1,1,10,1,12,2,221,2,1,3,6,8,20,48,21,5,1,24,6
1657,Dogami #1657,3466,398.9805327958619,1,1,10,1,12,2,274,1,1,5,4,8,18,3,19,6,1,18,8
1243,Dogami #1243,3467,398.88500619515145,1,1,9,1,42,21,208,1,1,4,6,10,46,1,21,5,1,6,6
4135,Dogami #4135,3468,398.8613843062298,1,1,10,1,12,2,274,2,1,5,4,8,20,1,21,5,1,12,12
7233,Dogami #7233,3469,398.6427491107103,1,1,10,1,12,2,185,2,1,3,34,5,18,3,57,5,1,19,33
5124,Dogami #5124,3470,398.5931455905463,1,1,9,1,78,2,84,2,1,5,6,8,50,12,19,6,1,18,90
2908,Dogami #2908,3471,398.58105407223366,1,1,10,1,40,2,254,1,1,3,6,8,20,1,19,5,1,6,12
3803,Dogami #3803,3472,398.57879982268025,1,1,10,1,37,2,221,2,1,3,10,8,50,3,19,5,1,12,6
6221,Dogami #6221,3473,398.3833673886677,1,1,9,1,12,2,286,2,1,5,6,8,19,3,19,5,1,3,8
2999,Dogami #2999,3474,398.314500820186,1,1,10,1,40,2,214,2,1,3,6,8,18,3,47,5,1,20,8
4081,Dogami #4081,3475,398.2864571356579,1,1,10,1,12,2,264,1,1,3,12,8,20,3,21,5,1,20,6
4722,Dogami #4722,3476,398.18774129752194,1,1,10,1,20,2,221,1,1,3,10,8,54,1,20,5,1,24,6
3279,Dogami #3279,3477,397.97325812196215,1,1,9,1,35,20,146,2,1,9,7,8,114,1,19,5,1,5,6
4985,Dogami #4985,3478,397.8862857824832,1,1,9,1,11,9,190,1,1,4,6,14,18,3,101,6,1,5,6
579,Dogami #579,3479,397.7842770549366,1,1,9,1,12,2,245,2,1,5,4,5,20,3,48,5,1,21,6
7586,Dogami #7586,3480,397.4412855684898,1,1,9,1,11,21,176,2,1,4,6,8,107,1,21,6,1,5,8
7811,Dogami #7811,3481,397.37679109627095,1,1,9,1,20,2,163,2,1,4,6,10,50,3,101,5,1,6,5
5248,Dogami #5248,3482,397.18084252802703,1,1,9,1,49,2,245,2,1,5,10,8,18,1,21,6,1,3,8
7867,Fenrir,3483,397.160916241465,1,1,9,1,89,2,99,1,1,5,6,5,18,12,20,6,1,24,90
7818,Dogami #7818,3484,397.1477683105678,1,1,9,1,37,41,116,2,1,9,4,8,18,3,122,5,1,3,8
369,Dogami #369,3485,396.9601617538201,1,1,10,1,20,2,202,1,1,5,6,10,47,48,19,6,1,3,8
4263,Dogami #4263,3486,396.74190531708007,1,1,10,1,37,2,214,1,1,3,7,8,50,1,21,5,1,20,5
1876,SUSHI,3487,396.6980628794912,1,1,9,1,34,41,221,2,1,9,6,8,18,1,19,5,1,3,8
2681,Dogami #2681,3488,396.5297252152349,1,1,10,1,12,15,264,2,1,5,6,10,20,1,19,6,1,6,10
7684,Dogami #7684,3489,396.50038685135723,1,1,9,1,43,20,171,1,1,9,6,5,50,3,53,6,1,3,5
3098,Dogami #3098,3490,396.48238811873046,1,1,10,1,12,2,149,2,1,5,12,10,110,3,52,6,1,6,8
7976,Dogami #7976,3491,396.38525801614645,1,1,9,1,19,9,221,2,1,4,10,10,18,48,19,5,1,3,6
2614,Dogami #2614,3492,396.1549985647474,1,1,10,1,20,2,221,2,1,3,10,8,54,3,19,5,1,21,6
1761,Dogami #1761,3493,395.97146077120334,1,1,9,1,34,28,185,2,1,4,6,8,44,1,49,6,1,3,5
3227,Dogami #3227,3494,395.95552839133705,1,1,9,1,42,20,143,2,1,9,7,8,107,1,19,6,1,6,5
824,Dogami #824,3495,395.821147658883,1,1,9,1,176,9,109,1,1,4,4,10,18,1,19,6,1,12,5
6303,Dogami #6303,3496,395.8141320919783,1,1,10,1,42,2,214,2,1,3,4,10,48,1,19,5,1,20,5
2761,Dogami #2761,3497,395.72655618035424,1,1,10,1,21,2,254,1,1,3,16,8,18,3,19,6,1,18,6
2822,Murakami,3498,395.70475945530234,1,1,9,1,49,2,229,2,1,5,16,5,18,12,18,5,1,6,10
4743,Dogami #4743,3499,395.6989889613818,1,1,10,1,21,2,274,2,1,5,4,5,20,1,19,6,1,12,6
4926,Dogami #4926,3500,395.64339699229697,1,1,10,1,20,2,146,1,1,5,16,8,105,1,52,6,1,5,8
838,Dogami #838,3501,395.5372077512627,1,1,10,1,20,2,146,1,1,3,76,5,42,3,44,5,1,21,8
757,Dogami #757,3502,395.4429386507018,1,1,9,1,78,2,112,1,1,5,6,5,20,1,122,5,1,12,6
3920,Dogami #3920,3503,395.4236534879834,1,1,9,1,49,2,208,1,1,5,6,5,49,3,19,5,1,19,5
1095,Dogami #1095,3504,395.29865665065375,1,1,9,1,19,20,176,2,1,4,6,10,20,1,101,5,1,5,5
5579,Dogami #5579,3505,395.05784695912735,1,1,10,1,20,2,264,1,1,5,4,8,20,3,22,6,1,12,8
2714,Dogami #2714,3506,395.0052041236372,1,1,10,1,12,20,245,1,1,3,4,10,20,1,22,6,1,3,26
3623,Dogami #3623,3507,394.9593123455513,1,1,10,1,42,2,146,1,1,3,38,5,42,1,18,6,1,20,49
3790,Dogami #3790,3508,394.8831396772039,1,1,10,1,20,20,264,1,1,3,4,8,18,3,19,6,1,3,5
2521,Dogami #2521,3509,394.78187155373405,1,1,10,1,20,2,146,1,1,3,16,5,110,1,19,6,1,19,26
1531,Dogami #1531,3510,394.7734510212962,1,1,10,1,49,2,221,2,1,3,29,8,20,3,20,5,1,5,8
7923,Dogami #7923,3511,394.5887134508669,1,1,10,1,50,2,202,2,1,3,12,5,20,1,49,6,1,12,12
5259,Dogami #5259,3512,394.54761588935685,1,1,9,1,89,2,112,1,1,5,12,8,21,3,19,6,1,6,90
5855,Dogami #5855,3513,394.4877123637311,1,1,9,1,35,28,140,2,1,9,6,8,19,1,101,6,1,6,12
4347,Dogami #4347,3514,394.4524112923609,1,1,10,1,35,2,149,1,1,5,10,78,52,1,21,5,1,6,8
4618,Dogami #4618,3515,394.4422676719643,1,1,9,1,20,9,171,1,1,4,7,8,18,1,109,6,1,12,5
397,Dogami #397,3516,394.2837731114326,1,1,10,1,12,20,264,2,1,3,4,14,20,1,19,5,1,3,6
2789,Dogami #2789,3517,394.1600374306989,1,1,9,1,40,9,208,1,1,5,12,8,21,1,50,6,1,3,10
203,Dogami #203,3518,393.88951984717687,1,1,9,1,34,28,159,1,1,4,7,14,20,3,89,5,1,3,5
357,ImaHusky,3519,393.84117757877004,1,1,10,1,20,2,214,2,1,3,10,8,20,12,49,6,1,21,8
6279,Dogami #6279,3520,393.7755685639938,1,1,10,1,49,2,185,2,1,3,16,5,19,1,19,5,1,18,49
6054,Dogami #6054,3521,393.7425798819632,1,1,9,1,12,12,159,2,1,4,7,14,18,3,122,6,1,6,6
1760,Dogami #1760,3522,393.70606222411766,1,1,9,1,78,2,180,1,1,5,16,5,20,1,21,6,1,12,26
5784,Dogami #5784,3523,393.55477891061986,1,1,9,1,11,12,176,2,1,4,6,8,114,3,19,5,1,6,5
3846,Dogami #3846,3524,393.5183830421601,1,1,10,1,12,20,264,1,1,3,4,8,20,3,22,6,1,3,5
7492,Dogami #7492,3525,393.3663884629311,1,1,9,1,43,20,221,1,1,4,7,10,18,3,22,5,1,12,5
3140,Dogami #3140,3526,393.2581967174714,1,1,10,1,20,2,221,2,1,3,12,10,52,1,19,5,1,20,6
4776,Dogami #4776,3527,393.151312079733,1,1,9,1,105,2,84,2,1,5,16,5,21,1,19,5,1,19,90
6034,Dogami #6034,3528,393.06509042661816,1,1,10,1,11,2,214,2,1,3,6,8,47,3,44,5,1,20,6
377,Dogami #377,3529,393.06040261354667,1,1,9,1,12,20,264,2,1,4,6,8,20,3,19,5,1,3,5
970,Dogami #970,3530,392.9911256187931,1,1,9,1,20,20,190,2,1,4,6,8,54,1,48,6,1,6,5
1268,Dogami #1268,3531,392.68061474875805,1,1,9,1,50,2,236,1,1,5,16,8,18,1,19,6,1,3,6
7466,Pebbles,3532,392.4933986310738,1,1,9,1,50,9,236,1,1,5,6,8,20,1,19,6,1,3,6
4462,Dogami #4462,3533,392.422219661708,1,1,10,1,12,9,274,2,1,5,4,8,19,1,20,6,1,5,6
1834,Dogami #1834,3534,392.35126747787444,1,1,10,1,11,2,146,2,1,5,7,28,112,1,44,5,1,3,6
6518,Dogami #6518,3535,392.05109371250546,1,1,9,1,12,15,152,2,1,4,7,28,110,3,19,5,1,6,6
3602,Dogami #3602,3536,391.7069594995093,1,1,10,1,12,15,229,2,1,5,4,8,44,3,18,6,1,20,6
320,Dogami #320,3537,391.557018507081,1,1,9,1,118,9,98,2,1,5,16,8,20,3,57,5,1,20,10
3588,Risk,3538,391.54979327087455,1,1,9,1,12,12,176,2,1,9,4,8,114,1,19,5,1,3,6
2492,Dogami #2492,3539,391.30122902020656,1,1,9,1,20,9,129,1,1,9,6,5,20,48,109,6,1,3,5
6712,Dogami #6712,3540,391.2926628229207,1,1,10,1,12,20,264,1,1,3,4,8,20,1,22,5,1,3,6
5883,Dogami #5883,3541,391.2853267642556,1,1,10,1,38,2,159,1,1,3,6,5,20,3,19,6,1,18,90
2056,Dogami #2056,3542,391.2277156876829,1,1,9,1,12,2,229,2,1,5,6,10,51,1,19,5,1,3,26
2975,Dogami #2975,3543,390.9477807441555,1,1,10,1,19,2,221,1,1,3,16,10,46,1,19,6,1,20,6
5103,Dogami #5103,3544,390.81628211376915,1,1,9,1,37,20,176,2,1,4,12,28,21,1,49,6,1,6,8
5344,Azrael,3545,390.8094280342652,1,1,9,1,12,9,236,2,1,5,6,8,18,1,52,5,1,3,12
5529,Dogami #5529,3546,390.8047358186303,1,1,9,1,118,2,96,1,1,5,12,5,21,1,53,6,1,24,26
1520,Xena,3547,390.74923681923303,1,1,10,1,20,2,264,1,1,3,6,8,20,1,20,5,1,12,8
5586,Dogami #5586,3548,390.6382448206756,1,1,10,1,50,2,202,1,1,3,7,10,18,1,47,5,1,18,6
703,Dogami #703,3549,390.6136144485483,1,1,9,1,35,41,127,1,1,9,6,8,105,1,19,5,1,5,6
1530,Dogami #1530,3550,390.6099052129939,1,1,10,1,12,2,146,2,1,3,16,8,49,1,50,5,1,72,5
811,IMAGOD,3551,390.44099989377594,1,1,9,1,42,2,229,2,1,5,7,8,19,3,19,5,1,3,26
4796,Dogami #4796,3552,390.1137531235347,1,1,9,1,118,2,101,2,1,5,6,8,21,1,89,5,1,5,8
1652,Dogami #1652,3553,390.0980245086804,1,1,9,1,12,20,221,2,1,9,7,8,18,1,52,5,1,3,10
3902,Dogami #3902,3554,390.04813539274824,1,1,10,1,12,2,143,2,1,3,7,5,21,12,49,6,1,19,90
2917,Dogami #2917,3555,389.8605958462324,1,1,9,1,38,41,163,1,1,4,6,10,18,48,21,6,1,5,8
1726,Dogami #1726,3556,389.8400073419491,1,1,10,1,19,2,254,1,1,3,7,8,20,1,19,6,1,19,10
958,Dogami #958,3557,389.8187229676369,1,1,10,1,50,2,214,2,1,3,12,8,20,12,19,5,1,12,10
6823,Dogami #6823,3558,389.7988870564476,1,1,9,1,12,21,190,2,1,4,6,8,20,1,89,6,1,3,6
6818,Dogami #6818,3559,389.7721069435444,1,1,10,1,43,2,180,1,1,5,38,8,20,1,53,5,1,5,8
1889,Dogami #1889,3560,389.74829896485426,1,1,10,1,42,2,152,1,1,3,12,5,20,1,89,6,1,24,12
442,Dogami #442,3561,389.63051956105056,1,1,9,1,105,2,180,2,1,5,6,14,19,1,19,5,1,5,5
6954,Dogami #6954,3562,389.52261512635016,1,1,9,1,37,2,236,1,1,5,10,5,20,1,19,6,1,21,6
7520,Dogami #7520,3563,389.37752515766135,1,1,10,1,20,2,146,1,1,3,12,5,20,3,109,6,1,18,26
6107,Dogami #6107,3564,388.79101186560104,1,1,9,1,42,21,176,2,1,4,7,8,49,3,40,5,1,5,5
399,Dogami #399,3565,388.7823542861708,1,1,9,1,34,101,129,2,1,9,6,8,18,1,40,5,1,5,10
5742,Dogami #5742,3566,388.7580222537167,1,1,9,1,35,28,176,2,1,4,6,10,42,1,48,5,1,5,5
7904,Elon Musk,3567,388.6038897533431,1,1,9,1,12,9,229,1,1,5,12,14,48,3,19,6,1,3,8
3316,Dogami #3316,3568,388.54077499357413,1,1,9,1,12,2,214,1,1,5,6,5,51,1,19,5,1,21,26
4725,Dogami #4725,3569,388.47737908849973,1,1,10,1,12,2,221,2,1,3,29,8,18,1,53,6,1,6,6
6648,Dogami #6648,3570,388.378437010288,1,1,10,1,37,2,180,1,1,3,16,5,18,48,19,5,1,21,12
7390,Dogami #7390,3571,388.341003529455,1,1,10,1,19,21,229,2,1,3,4,8,46,1,19,5,1,5,6
6830,Dogami #6830,3572,388.2727686525459,1,1,10,1,19,101,84,2,1,3,4,8,107,1,22,5,1,5,6
7891,Dogami #7891,3573,388.2269615674963,1,1,10,1,20,2,120,2,1,3,4,8,50,3,122,5,1,21,8
7622,Dogami #7622,3574,388.09636066194867,1,1,9,1,42,2,236,1,1,5,12,8,20,1,19,5,1,6,10
2773,Dogami #2773,3575,387.9655482918856,1,1,9,1,21,20,208,1,1,4,7,8,21,1,53,5,1,12,6
664,Ace,3576,387.9372493793724,1,1,10,1,12,20,264,2,1,3,4,8,19,3,19,5,1,3,5
2824,Dogami #2824,3577,387.92078156899663,1,1,10,1,42,2,176,2,1,5,6,78,20,1,20,5,1,3,8
4513,Dogami #4513,3578,387.85172609469873,1,1,10,1,43,9,146,2,1,5,76,8,44,1,19,6,1,3,5
7104,Dogami #7104,3579,387.8393339141593,1,1,9,1,98,2,180,1,1,5,12,5,18,1,19,5,1,12,10
6669,Dogami #6669,3580,387.6363471881925,1,1,9,1,20,20,110,2,1,4,6,8,112,48,19,6,1,3,8
2556,Dogami #2556,3581,387.58592366044945,1,1,10,1,40,2,171,1,1,3,38,5,50,1,19,5,1,20,12
5908,Dogami #5908,3582,387.53394929912514,1,1,10,1,42,2,146,2,1,3,34,5,52,3,22,5,1,19,33
7787,Dogami #7787,3583,387.458855961941,1,1,9,1,12,41,146,1,1,9,6,8,110,1,18,5,1,3,5
2720,Dogami #2720,3584,387.44431155708384,1,1,9,1,38,20,143,1,1,4,6,8,19,1,109,6,1,3,8
122,Dogami #122,3585,387.4372055787114,1,1,9,1,12,15,163,1,1,4,10,8,114,3,19,5,1,3,8
6438,Dogami #6438,3586,387.4338967356112,1,1,9,1,40,9,236,1,1,5,7,14,18,1,19,6,1,3,5
6140,Luna,3587,387.34331095217624,1,1,9,1,12,28,149,1,1,9,4,8,18,12,110,5,1,3,6
5833,Dogami #5833,3588,387.2980017751754,1,1,9,1,11,2,180,2,1,5,6,5,18,1,21,6,1,20,90
6634,Dogami #6634,3589,387.22061494549615,1,1,9,1,12,101,146,1,1,9,6,8,21,1,40,6,1,5,10
7814,Dogami #7814,3590,387.16903319960204,1,1,9,1,20,15,127,2,1,4,12,8,51,3,109,6,1,5,6
6027,Dogami #6027,3591,387.1105194863999,1,1,9,1,12,20,171,1,1,4,6,8,105,1,19,5,1,6,5
4246,Dogami #4246,3592,387.0762662624788,1,1,9,1,12,20,149,2,1,4,12,28,20,3,101,5,1,5,5
3016,Dogami #3016,3593,386.983185753209,1,1,10,1,43,20,229,2,1,3,4,8,20,1,21,5,1,3,6
6529,Dogami #6529,3594,386.85241117243766,1,1,9,1,37,20,185,2,1,4,6,28,47,1,19,5,1,5,6
6433,Lilith,3595,386.8456354699548,1,1,10,1,40,2,214,1,1,3,6,8,48,1,19,5,1,12,6
7064,Dogami #7064,3596,386.8395715341458,1,1,9,1,38,20,171,2,1,9,6,8,49,3,44,6,1,5,5
4493,Dogami #4493,3597,386.8145647263038,1,1,10,1,20,2,185,2,1,3,34,5,21,12,48,5,1,24,6
56,Dogami #56,3598,386.7558081361198,1,1,10,1,20,2,202,1,1,3,12,8,18,48,18,5,1,19,10
2777,Dogami #2777,3599,386.72931680344294,1,1,9,1,21,12,208,1,1,9,6,8,52,12,19,5,1,3,10
5497,Dogami #5497,3600,386.57257395086424,1,1,10,1,49,2,129,1,1,3,7,5,112,3,18,6,1,19,12
7418,Dogami #7418,3601,386.57108953700015,1,1,9,1,12,15,221,1,1,9,7,8,48,12,18,5,1,3,6
497,Dogami #497,3602,386.51185433594344,1,1,10,1,38,2,146,1,1,3,76,5,54,3,19,5,1,6,8
3171,Dogami #3171,3603,386.44140145372694,1,1,9,1,20,28,208,2,1,9,4,8,52,3,18,6,1,3,5
3195,Dogami #3195,3604,386.4062922828499,1,1,9,1,37,2,236,1,1,5,6,14,21,1,22,5,1,3,12
2079,Bruno,3605,386.25848478028223,1,1,10,1,12,2,176,2,1,3,7,5,21,1,109,5,1,19,5
2125,Dogami #2125,3606,386.14439557204486,1,1,10,1,37,9,149,1,1,5,29,10,52,1,57,6,1,3,6
2599,Dogami #2599,3607,386.1242099671415,1,1,10,1,12,2,254,1,1,3,10,8,21,3,19,5,1,21,6
3218,Dogami #3218,3608,386.02054009306926,1,1,10,1,20,20,245,2,1,3,6,8,20,1,18,5,1,3,12
6079,Dogami #6079,3609,386.00631678744566,1,1,10,1,40,2,208,2,1,3,12,5,52,1,19,6,1,12,5
1362,Dogami #1362,3610,385.9554004061989,1,1,10,1,21,2,208,1,1,3,10,8,42,1,52,6,1,5,6
7846,Dogami #7846,3611,385.94987661577,1,1,10,1,35,20,229,2,1,3,4,10,21,1,20,5,1,3,12
795,Dogami #795,3612,385.8875991285183,1,1,9,1,12,15,159,1,1,4,7,8,50,1,89,6,1,6,5
3312,Dogami #3312,3613,385.7686941654966,1,1,9,1,35,28,159,1,1,9,4,8,52,1,52,6,1,3,6
7997,Dogami #7997,3614,385.7222013039631,1,1,9,1,19,20,159,1,1,4,6,8,110,1,20,5,1,3,6
886,Dogami #886,3615,385.67123512996204,1,1,9,1,12,20,185,2,1,4,6,8,48,12,53,6,1,3,5
1680,Dogami #1680,3616,385.5917436025515,1,1,9,1,12,28,185,2,1,4,6,10,47,1,49,5,1,6,8
7786,Dogami #7786,3617,385.52157321790554,1,1,10,1,12,2,264,1,1,3,6,5,21,3,18,6,1,18,6
7122,Dogami #7122,3618,385.5001616702852,1,1,10,1,20,2,214,2,1,3,10,8,18,1,52,5,1,19,10
6164,Gotham,3619,385.4676665337155,1,1,9,1,118,9,98,2,1,5,6,5,44,1,44,5,1,19,10
3880,Dogami #3880,3620,385.3231871892437,1,1,9,1,12,2,245,2,1,5,7,8,18,3,47,5,1,5,5
3956,Dogami #3956,3621,385.24870154998376,1,1,10,1,40,2,180,2,1,3,34,5,42,1,19,5,1,19,12
4181,Notchka,3622,385.2425099655851,1,1,10,1,20,2,221,1,1,3,10,8,47,12,21,6,1,6,6
7835,Dogami #7835,3623,385.1786638799362,1,1,10,1,20,2,221,1,1,3,6,8,49,1,21,5,1,21,6
2744,Dogami #2744,3624,385.08786947054426,1,1,10,1,21,41,229,1,1,3,6,8,20,1,20,5,1,3,5
593,Dogami #593,3625,385.03343195446865,1,1,9,1,38,20,180,2,1,4,6,28,51,1,19,5,1,3,6
3075,Dogami #3075,3626,385.0030136313752,1,1,10,1,42,2,167,2,1,5,16,78,19,1,19,6,1,3,5
2622,Dogami #2622,3627,384.9914112780559,1,1,10,1,12,15,245,2,1,3,4,8,20,1,19,6,1,3,26
1865,Dogami #1865,3628,384.99070040101884,1,1,9,1,12,2,221,1,1,5,10,5,47,1,22,5,1,21,12
4307,Dogami #4307,3629,384.97730945744127,1,1,9,1,35,101,118,2,1,9,6,8,50,1,18,5,1,3,8
7737,Dogami #7737,3630,384.97615457109947,1,1,10,1,42,2,171,2,1,3,38,5,20,1,52,5,1,18,6
5257,Dogami #5257,3631,384.95176621984285,1,1,9,1,12,9,229,2,1,5,7,14,19,1,50,6,1,3,8
1239,Dogami #1239,3632,384.9241968936367,1,1,10,1,35,2,146,2,1,3,29,5,20,1,50,5,1,18,49
3973,Dogami #3973,3633,384.8302343444362,1,1,9,1,12,15,129,2,1,9,6,8,107,3,52,5,1,3,12
3464,Dogami #3464,3634,384.7645161433985,1,1,9,1,12,41,208,2,1,4,4,8,19,3,50,5,1,3,5
5448,Dogami #5448,3635,384.67794519377657,1,1,9,1,12,9,208,2,1,9,6,8,18,48,21,5,1,6,10
6769,Dogami #6769,3636,384.6211894809533,1,1,9,1,50,9,99,1,1,5,4,8,47,1,110,5,1,18,5
2391,Dogami #2391,3637,384.488293723428,1,1,9,1,12,9,159,2,1,4,10,8,107,12,21,6,1,5,8
1419,Dogami #1419,3638,384.4859086848656,1,1,10,1,12,9,221,1,1,3,6,8,20,3,48,6,1,21,6
6584,Hank,3639,384.23610611317883,1,1,10,1,38,2,149,2,1,5,76,8,18,3,47,5,1,3,8
142,Dogami #142,3640,384.2194653272735,1,1,10,1,35,12,229,1,1,5,4,8,20,1,19,6,1,18,6
3818,Dogami #3818,3641,384.2085629835129,1,1,9,1,12,2,245,2,1,5,29,8,21,1,19,5,1,5,10
