ID,Name,Rank,Rarity_Score,Attributes,Background,Bling,Eyes,Face,Filling,Hair,Head,Outfit,Special,Taco Dude
232,TacoDudez #232,297,289.5124821108,8,Blue,Silver Bling,,Bubble Gum,Taco Filling 8,Extra Cheese,Party Hat,Leather Jacket - Black,,Seeded Tortilla
47,TacoDudez #47,298,289.3529064198,7,Pink,,,Beard Fuzzy Brows - Grey,Taco Filling 6,Cress,Crypto Sorting Hat,Zigzag Tee,,Seeded Tortilla
184,TacoDudez #184,299,288.9521534275,7,Baby Blue,,Spectacles - Clear,Big Beard - Grey,Taco Filling 3,Arugula,,Scarf Jumper - Autumn,,Flour Tortilla
671,TacoDudez #671,300,288.9475566736,8,Baby Blue,Silver Bling Max,Suspicious Eyes,,Taco Filling 10,Red Oak Lettuce,Tiny Top Hat - Pink,Plain Tee - White,,Red Corn Tortilla
853,TacoDudez #853,301,288.8486410732,8,Signature Blue,,Glasses - Brown Rim,Face Mask,Taco Filling 6,Dark Spinach,Tiny Top Hat - Pink,Bow Tie - Green,,Kidney Bean Tortilla
979,TacoDudez #979,302,288.4215862046,7,Pink,,,Big Beard - Brunette,Taco Filling 2,Dark Spinach,Jester Hat,Zigzag Jumper - Blue,,Flour Tortilla
753,TacoDudez #753,303,288.252906889,8,Special Green,Gold Bling Max,Aviators - Orange,Bubble Gum,Taco Filling 7,Cress,,Bomber Jacket - Green,,Seeded Tortilla 2
910,TacoDudez #910,304,288.2449435003,8,Teal,Silver Bling,,Fuzzy Brows - Brunette,Taco Filling 4,Dark Spinach,Bobble Hat -White_Blue,Scarf Jumper - Autumn,,Corn Tortilla
122,TacoDudez #122,305,287.6982308119,8,Red,Gold Bling,,Mustache - Brunette,Taco Filling 2,Classic Iceberg Lettuce,Hidden Leaf Headband,Scarf Jumper - Autumn,,Flour Tortilla
682,TacoDudez #682,306,287.6611774095,7,Signature Blue,,Eye-Patch,Tatted Up,Taco Filling 5,Butterhead Lettuce,,Zigzag Jumper - Green,,Bean Tortilla
151,TacoDudez #151,307,287.6271132996,8,Baby Blue,,Shutter Shades - Red,Mustache - Brunette,Taco Filling 10,Light Spinach,Bunny Ears - Pink,Football Shirt - Green,,Corn Tortilla
285,TacoDudez #285,308,287.3398965289,6,Lilac,,,,Taco Filling 8,Arugula,Floppy Hat - Duck,Leather Jacket - Black,,Wheat Tortilla
750,TacoDudez #750,309,287.1142974372,8,Special Gold,Gold Bling,,Bubble Gum,Taco Filling 1,Light Spinach,Bobble Hat - Xmas,Suit - Funky Orange,,Seeded Tortilla
570,TacoDudez #570,310,286.5007253109,8,Lilac,,Eye-Patch,Beard - Brunette,Taco Filling 4,Light Spinach,Cap - Flames,Waist Coat - Blue,,Seeded Tortilla 2
469,TacoDudez #469,311,286.0673936881,8,Green,Silver Bling,,Beard - Blond,Taco Filling 2,Cress,Sailor Cap,Zigzag Jumper - Blue,,Flour Tortilla
1018,TacoDudez #1018,312,286.0579108756,8,Baby Blue,,Spectacles - Brown,Mustache - Blond,Taco Filling 7,Butterhead Lettuce,Galaxy Hat,Shark Attack Tee,,Seeded Tortilla 2
1003,TacoDudez #1003,313,285.3611003337,8,Baby Blue,,Shades - Red,Bandana - Red,Taco Filling 9,Extra Cheese,Tiny Top Hat - Green,Scarf Jumper - Green,,Seeded Tortilla 2
770,TacoDudez #770,314,285.2207796413,8,Orange,,Spectacles - Clear,Hipster _Stash,Taco Filling 9,Butterhead Lettuce,Bobble Hat - Yellow_Red,Zigzag Tee,,Almond Flour Tortilla
932,TacoDudez #932,315,285.0717135247,7,Teal,,,Beard - Blond,Taco Filling 1,Loose-Leaf Lettuce,Sombrero,Suit - Grey,,Kidney Bean Tortilla
201,TacoDudez #201,316,284.1650045415,8,Teal,Silver Bling,,Mustache Fuzzy Brows - Brunette,Taco Filling 3,Extra Cheese,Beanie - Black_Red,Shirt - Pattern Orange,,Kidney Bean Tortilla
966,TacoDudez #966,317,284.0602096942,8,Signature Blue,Gold Bling,Power Level Scanner,,Taco Filling 6,Radicchio Lettuce,Hidden Leaf Headband,Sunset Tee,,Seeded Tortilla
870,TacoDudez #870,318,283.8584248529,8,Orange,,Shades - Red,Party Horn,Taco Filling 4,Butterhead Lettuce,Bobble Hat - Xmas,Pink Biker Tribute,,Red Corn Tortilla
40,TacoDudez #40,319,283.4065255449,8,Special Green,Silver Bling,Shades - Peace,,Taco Filling 8,Loose-Leaf Lettuce,Beanie - Blue_Orange,Plain Tee - Green,,Almond Flour Tortilla
886,TacoDudez #886,320,283.2779787461,8,Red,Gold Bling Max,,Mustache Fuzzy Brows - Blond,Taco Filling 1,Butterhead Lettuce,Cap,Puffer Jacket - Orange,,Seeded Tortilla
84,TacoDudez #84,321,283.0883524366,8,Special Blue,,Shades - Black,Big Beard - Grey,Taco Filling 7,Radicchio Lettuce,Bobble Hat - Xmas,Mustard Tee,,Corn Tortilla
344,TacoDudez #344,322,283.0650163272,8,Signature Blue,,Monocle - Gold,Cigarette,Taco Filling 2,Dark Spinach,Viking Helmet,Prison Jumpsuit,,Corn Tortilla
603,TacoDudez #603,323,282.9006451853,7,Red,,Suspicious Eyes,,Taco Filling 6,Dark Spinach,Bobble Hat -White_Blue,Plain Tee - Peach,,Red Corn Tortilla
85,TacoDudez #85,324,282.875148006,8,Red,,Aviators - Blue,Party Horn,Taco Filling 10,Cress,Bobble Hat - 90S,60S Tee,,Seeded Tortilla
457,TacoDudez #457,325,282.8726399332,8,Yellow,Gold Bling,Shutter Shades - Red,,Taco Filling 3,Extra Cheese,Construction Helmet,Splatter Tee - Black,,Wheat Tortilla
391,TacoDudez #391,326,281.596254953,7,Baby Blue,,,Face Mask,Taco Filling 9,Arugula,Beanie - Gold Camo,Pacman Taco Tee,,Almond Flour Tortilla
907,TacoDudez #907,327,281.5660358969,8,Green,Silver Bling,Shutter Shades - Blue,Bandana - Green,Taco Filling 1,Dark Spinach,,Waist Coat - Blue,,Flour Tortilla
783,TacoDudez #783,328,281.4284060223,6,Lilac,,,Bandana - Green,Taco Filling 2,Arugula,,Scarf Jumper - Blue_Orange,,Kidney Bean Tortilla
637,TacoDudez #637,329,281.0209097089,8,Red,,Eye-Patch - Tezos,Ketchup Spill,Taco Filling 6,Loose-Leaf Lettuce,Party Hat,Skull Tee,,Corn Tortilla
1006,TacoDudez #1006,330,281.0035513368,8,Green,Silver Bling,Power Level Scanner,Fuzzy Brows - Brunette,Taco Filling 5,Extra Cheese,,Tezos Pocket Tee,,Seeded Tortilla
1027,TacoDudez #1027,331,280.8993268154,8,Baby Blue,,Shades - Gold,Hipster _Stash,Taco Filling 6,Butterhead Lettuce,Sombrero,Polo - Blue,,Seeded Tortilla
210,TacoDudez #210,332,280.8400074603,8,Teal,,Shades - Red,Mustache Fuzzy Brows - Blond,Taco Filling 5,Arugula,Bobble Hat -White_Blue,Plain Tee - Peach,,Kidney Bean Tortilla
1069,TacoDudez #1069,333,280.7801439741,8,Pink,,Shades - Gold,Mustache - Brunette,Taco Filling 6,Classic Iceberg Lettuce,Jester Hat,Puffer Jacket - Orange,,Bean Tortilla
147,TacoDudez #147,334,280.1439539349,8,Baby Blue,,Aviators - Blue,Bandana - Red,Taco Filling 8,Dark Spinach,Bobble Hat - 90S,Tetris Tee,,Kidney Bean Tortilla
863,TacoDudez #863,335,280.0771338835,7,Red,,Power Level Scanner,Big Beard - Blond,Taco Filling 3,Dark Spinach,,Polo - Mike O,,Seeded Tortilla
145,TacoDudez #145,336,279.1695739348,8,Special Gold,,Shades - Red,Stubble,Taco Filling 8,Classic Iceberg Lettuce,Propeller Hat,Ketchup Tee,,Corn Tortilla
51,TacoDudez #51,337,278.3813939326,8,Green,,Shutter Shades - Red,Bandana - Red,Taco Filling 9,Radicchio Lettuce,Cap - Grumpy Sun,Hawaiian Shirt - Green,,Seeded Tortilla 2
723,TacoDudez #723,338,278.3038160055,8,Baby Blue,,Aviators - Blue,Fuzzy Brows - Brunette,Taco Filling 6,Red Oak Lettuce,Jester Hat,Zigzag Jumper - Yellow,,Corn Tortilla
332,TacoDudez #332,339,278.0539504417,8,Special Blue,Silver Bling,,Stubble,Taco Filling 9,Loose-Leaf Lettuce,Beanie - Yellow,Water Wings - Pink,,Bean Tortilla
318,TacoDudez #318,340,278.023933527,8,Lilac,,Glasses - Brown Rim,Beard - Blond,Taco Filling 1,Arugula,Bobble Hat - 90S,Football Shirt - Green,,Seeded Tortilla
172,TacoDudez #172,341,277.6002534519,8,Signature Blue,,Eye-Patch,Beard Fuzzy Brows - Blond,Taco Filling 4,Purple Oak Lettuce,Beanie - Black_Red,Suit - Funky Orange,,Almond Flour Tortilla
706,TacoDudez #706,342,277.3745854478,7,Pink,,,Worm Buddy,Taco Filling 4,Classic Iceberg Lettuce,Beanie - Black_Red,Leather Jacket - Black,,Red Corn Tortilla
551,TacoDudez #551,343,277.2906028326,7,Teal,Gold Bling,,,Taco Filling 4,Purple Oak Lettuce,Fly Buddy,Tezos Pocket Tee,,Corn Tortilla
1063,TacoDudez #1063,344,276.9646277202,6,Orange,,,,Taco Filling 9,Loose-Leaf Lettuce,Floppy Hat - Kitty,Reggae Tee,,Flour Tortilla
296,TacoDudez #296,345,276.8971387521,5,Special Blue,,,,Taco Filling 8,Red Oak Lettuce,,Messy Leopard Tee,,Seeded Tortilla 2
312,TacoDudez #312,346,276.3104534926,7,Blue,,,Fuzzy Brows - Brunette,Taco Filling 1,Classic Iceberg Lettuce,Viking Helmet W_Braids,Pacman Taco Tee,,Seeded Tortilla 2
660,TacoDudez #660,347,276.0844054047,8,Baby Blue,,Shades - Blue,Mustache Fuzzy Brows - Blond,Taco Filling 3,Loose-Leaf Lettuce,Bandaged Up,Ketchup Tee,,Almond Flour Tortilla
459,TacoDudez #459,348,275.9441651711,6,Blue,,,Mustache - Blue,Taco Filling 4,Purple Oak Lettuce,,Bow Tie - Purple,,Corn Tortilla
17,TacoDudez #17,349,275.8165057641,8,Green,,Shutter Shades - Red,Beard Fuzzy Brows - Grey,Taco Filling 1,Classic Iceberg Lettuce,Headphones - Black,Polo - Pattern Blue,,Red Corn Tortilla
247,TacoDudez #247,350,275.772133885,7,Baby Blue,,Power Level Scanner,,Taco Filling 9,Cress,Bobble Hat - Yellow_Red,Plain Tee - Peach,,Corn Tortilla
25,TacoDudez #25,351,275.6313024166,7,Pink,,Eye-Patch - Tezos,Fuzzy Brows - Brunette,Taco Filling 4,Radicchio Lettuce,,Reggae Tee,,Corn Tortilla
1102,TacoDudez #1102,352,275.332615579,8,Violet,,Shades - Red,Fuzzy Brows - Brunette,Taco Filling 7,Extra Cheese,Sailor Cap,Waist Coat - Grey,,Flour Tortilla
891,TacoDudez #891,353,275.2445995467,6,Green,,,,Taco Filling 7,Extra Cheese,Tiny Top Hat - Red,Splatter Tee - White,,Almond Flour Tortilla
27,TacoDudez #27,354,274.8835869628,8,Yellow,,Aviators - Orange,Tatted Up,Taco Filling 8,Arugula,Jester Hat,Steampunk Jacket,,Almond Flour Tortilla
983,TacoDudez #983,355,274.8769804991,6,Green,,,,Taco Filling 7,Red Oak Lettuce,Floppy Hat - Duck,Flannel - Red,,Corn Tortilla
834,TacoDudez #834,356,274.5733942984,8,Violet,Silver Bling Max,Shades - Black,Beard - Blond,Taco Filling 8,Butterhead Lettuce,,Suit - Blue_,,Seeded Tortilla 2
666,TacoDudez #666,357,274.3519451001,7,Green,,,Mustache - Blue,Taco Filling 2,Classic Iceberg Lettuce,Headphones - Brown,Polo - Blue,,Flour Tortilla
465,TacoDudez #465,358,274.3385742921,8,Yellow,,Shutter Shades - Green,Bandana - Red,Taco Filling 2,Loose-Leaf Lettuce,Sailor Cap,Three Tone Tee,,Bean Tortilla
989,TacoDudez #989,359,274.202053838,7,Green,,Power Level Scanner,Clown Paint,Taco Filling 1,Purple Oak Lettuce,,Plain Tee - White,,Wheat Tortilla
489,TacoDudez #489,360,274.1944154873,8,Orange,Silver Bling,,Hipster _Stash,Taco Filling 2,Red Oak Lettuce,Burning Taco,Polo - Pattern Red,,Wheat Tortilla
1026,TacoDudez #1026,361,273.9901211659,8,Teal,,Aviators - Blue,Bandana - Red,Taco Filling 1,Red Oak Lettuce,Headphones - Black,Flannel - Orange,,Red Corn Tortilla
447,TacoDudez #447,362,273.5340987098,8,Pink,,Glasses - Brown Rim,Bandana - Red,Taco Filling 8,Butterhead Lettuce,Beanie - Gold Camo,Water Wings - Orange_,,Corn Tortilla
1086,TacoDudez #1086,363,272.960527707,7,Signature Blue,,Teary Eyes,,Taco Filling 2,Cress,Cap - Not So Smiley,Prison Jumpsuit,,Flour Tortilla
837,TacoDudez #837,364,272.7983107959,7,Blue,,Spectacles - Black,,Taco Filling 2,Light Spinach,Crypto Sorting Hat,Polo - Blue,,Flour Tortilla
577,TacoDudez #577,365,272.7384768199,7,Forest Green,,,Stubble,Taco Filling 4,Loose-Leaf Lettuce,Cap,Zigzag Jumper - Blue,,Wheat Tortilla
328,TacoDudez #328,366,272.6853236963,8,Violet,,Eye-Patch,Stubble,Taco Filling 3,Radicchio Lettuce,Sombrero,Scrubs,,Bean Tortilla
99,TacoDudez #99,367,271.9655049802,7,Forest Green,Gold Bling,Suspicious Eyes,,Taco Filling 6,Cress,,Shirt - Pattern Orange,,Kidney Bean Tortilla
396,TacoDudez #396,368,271.9435342752,7,Lilac,,,Tatted Up,Taco Filling 4,Light Spinach,Backwards Cap - Green,Shirt - White Collar,,Red Corn Tortilla
744,TacoDudez #744,369,271.9149896896,8,Teal,,Shades - Black,Mustache - Blond,Taco Filling 2,Classic Iceberg Lettuce,Beanie - Gold Camo,Galaxy Tee,,Bean Tortilla
260,TacoDudez #260,370,271.6943742138,8,Green,,Shutter Shades - Red,Mustache Fuzzy Brows - Brunette,Taco Filling 7,Extra Cheese,Dunce Cap,Polo - Blue,,Flour Tortilla
39,TacoDudez #39,371,271.2351805078,8,Red,Silver Bling,Spectacles - Black,,Taco Filling 7,Cress,Cap - Grumpy Sun,Pacman Taco Tee,,Almond Flour Tortilla
1035,TacoDudez #1035,372,270.9841793275,7,Pink,,Power Level Scanner,,Taco Filling 3,Dark Spinach,Viking Helmet W_Braids,Aquaflage Tee,,Kidney Bean Tortilla
554,TacoDudez #554,373,270.8676935418,7,Special Blue,,Monocle - Gold,,Taco Filling 9,Dark Spinach,Cap,Plain Tee - Peach,,Kidney Bean Tortilla
748,TacoDudez #748,374,270.8397247221,7,Signature Blue,,,Bubble Gum,Taco Filling 6,Light Spinach,Crypto Sorting Hat,Three Tone Tee,,Flour Tortilla
452,TacoDudez #452,375,270.8002155571,8,Violet,Silver Bling,Shades - Gold,Party Horn,Taco Filling 4,Purple Oak Lettuce,,Flannel - Blue,,Almond Flour Tortilla
392,TacoDudez #392,376,270.6508003057,7,Yellow,,,Tatted Up,Taco Filling 8,Cress,Headphones - Gold,Splatter Tee - White,,Red Corn Tortilla
208,TacoDudez #208,377,270.5627541523,7,Lilac,,Shutter Shades - Green,,Taco Filling 1,Light Spinach,Construction Helmet,Football Shirt - Green,,Wheat Tortilla
860,TacoDudez #860,378,270.5561988721,8,Yellow,,Spectacles - Clear,Cigarette,Taco Filling 10,Red Oak Lettuce,Cap - Grumpy Sun,Plain Tee - Yellow,,Red Corn Tortilla
69,TacoDudez #69,379,270.4992721337,8,Yellow,,Spectacles - Clear,Stubble,Taco Filling 9,Cress,Beanie - Gold Camo,Plain Tee - Pink,,Corn Tortilla
835,TacoDudez #835,380,270.1546544508,6,Special Blue,,,Ketchup Spill,Taco Filling 8,Cress,,Zigzag Jumper - Red,,Almond Flour Tortilla
950,TacoDudez #950,381,270.0728387737,8,Violet,,Spectacles - Black,Face Mask,Taco Filling 1,Extra Cheese,Bobble Hat - Yellow_Red,Prison Jumpsuit,,Wheat Tortilla
953,TacoDudez #953,382,269.8290615834,8,Baby Blue,Gold Bling,,Fuzzy Brows - Brunette,Taco Filling 1,Cress,Headphones - Brown,Reggae Tee,,Corn Tortilla
537,TacoDudez #537,383,269.5884311235,7,Signature Blue,,Sharingan,,Taco Filling 3,Extra Cheese,Tiny Top Hat - Pink,Plain Tee - Pink,,Almond Flour Tortilla
630,TacoDudez #630,384,269.2836831828,7,Violet,,Shades - Peace,,Taco Filling 3,Extra Cheese,Beanie - Yellow,Leather Jacket - Brown,,Corn Tortilla
726,TacoDudez #726,385,269.1832383282,8,Yellow,Silver Bling,,Party Horn,Taco Filling 8,Cress,Cap - Not So Smiley,Level Builder Tee,,Seeded Tortilla
917,TacoDudez #917,386,268.4522608242,8,Lilac,Gold Bling,,Fuzzy Brows - Brunette,Taco Filling 10,Dark Spinach,Dunce Cap,Flannel - Orange,,Kidney Bean Tortilla
432,TacoDudez #432,387,268.2535742885,8,Lilac,,Shades - Blue,Big Beard - Brunette,Taco Filling 3,Butterhead Lettuce,Sombrero,Splatter Tee - White,,Red Corn Tortilla
962,TacoDudez #962,388,267.9203973837,7,Baby Blue,Silver Bling,,,Taco Filling 10,Classic Iceberg Lettuce,Backwards Cap - Red,Bow Tie - Red,,Wheat Tortilla
456,TacoDudez #456,389,267.5672498789,7,Teal,,Spectacles - Clear,,Taco Filling 1,Light Spinach,Bobble Hat - Xmas,Leather Jacket - Black,,Flour Tortilla
590,TacoDudez #590,390,267.3490497254,8,Baby Blue,,Spectacles - Black,Beard - Brunette,Taco Filling 4,Light Spinach,Backwards Cap - Green,Flannel - Blue,,Corn Tortilla
668,TacoDudez #668,391,267.04019487,8,Baby Blue,Gold Bling,,Big Beard - Blond,Taco Filling 2,Loose-Leaf Lettuce,Headphones - Black,Scarf Jumper - Autumn,,Corn Tortilla
266,TacoDudez #266,392,266.966445661,8,Green,Silver Bling Max,,Bandana - Green,Taco Filling 6,Arugula,Backwards Cap - Green,Splatter Tee - Black,,Wheat Tortilla
847,TacoDudez #847,393,266.5283816495,7,Forest Green,,Shades - Red,,Taco Filling 2,Arugula,Cap,Zigzag Jumper - Red,,Flour Tortilla
686,TacoDudez #686,394,266.4452698871,8,Forest Green,,Eye-Patch,Fuzzy Brows - Black,Taco Filling 1,Light Spinach,Beanie - Blue_Orange,Scrubs,,Seeded Tortilla
495,TacoDudez #495,395,266.3867902384,8,Green,Gold Bling Max,,Beard - Blond,Taco Filling 10,Classic Iceberg Lettuce,Beanie - Black_Red,Waist Coat - Blue,,Almond Flour Tortilla
823,TacoDudez #823,396,266.2697506099,8,Teal,,Glasses - Black Rim,Big Beard - Blond,Taco Filling 7,Red Oak Lettuce,Beanie - 90S,Plain Tee - White,,Flour Tortilla
188,TacoDudez #188,397,265.6793820876,6,Red,,,,Taco Filling 1,Arugula,Viking Helmet W_Braids,Suit - Funky Green,,Corn Tortilla
300,TacoDudez #300,398,265.296750398,8,Forest Green,,Spectacles - Black,Mustache Fuzzy Brows - Brunette,Taco Filling 1,Dark Spinach,Beanie - Camouflage,Squid Game Tracksuit,,Corn Tortilla
135,TacoDudez #135,399,265.1794465746,8,Blue,,Shades - Black,Fuzzy Brows - Black,Taco Filling 10,Light Spinach,Galaxy Hat,Tetris Tee,,Corn Tortilla
214,TacoDudez #214,400,265.1686180451,6,Signature Blue,,,,Taco Filling 4,Dark Spinach,Fly Buddy,Leather Jacket - Brown,,Wheat Tortilla
592,TacoDudez #592,401,265.001740353,7,Teal,,,Mustache Fuzzy Brows - Brunette,Taco Filling 4,Cress,Crypto Sorting Hat,Skull Tee,,Seeded Tortilla
995,TacoDudez #995,402,264.5277639879,6,Special Blue,,,,Taco Filling 10,Dark Spinach,Headphones - Brown,Suit - Brown,,Red Corn Tortilla
29,TacoDudez #29,403,264.4816038502,7,Violet,,,Beard Fuzzy Brows - Blond,Taco Filling 1,Classic Iceberg Lettuce,Viking Helmet,Leather Jacket - Brown,,Flour Tortilla
316,TacoDudez #316,404,264.2792508756,8,Blue,,Shades - Black,Beard - Brunette,Taco Filling 2,Dark Spinach,Viking Helmet W_Braids,Splatter Tee - Black,,Corn Tortilla
694,TacoDudez #694,405,264.0071519942,7,Green,,,Mustache Fuzzy Brows - Brunette,Taco Filling 2,Purple Oak Lettuce,Bandaged Up,Bow Tie - Purple,,Wheat Tortilla
805,TacoDudez #805,406,263.937134068,6,Violet,,,,Taco Filling 2,Radicchio Lettuce,Bobble Hat - Yellow_Red,Polo - Pattern Pink,,Almond Flour Tortilla
467,TacoDudez #467,407,263.3496545322,7,Baby Blue,,Shades - Black,,Taco Filling 5,Extra Cheese,Headphones - Lumo Green,Mustard Tee,,Wheat Tortilla
1001,TacoDudez #1001,408,263.2396666684,7,Yellow,,Spectacles - Black,,Taco Filling 8,Dark Spinach,Beanie - Camouflage,Pacman Taco Tee,,Seeded Tortilla 2
799,TacoDudez #799,409,262.9574522867,8,Lilac,,Shades - Blue,Mustache - Brunette,Taco Filling 8,Radicchio Lettuce,Beanie - Aquaflage,Polo - Pattern Blue,,Wheat Tortilla
769,TacoDudez #769,410,262.9507740718,7,Yellow,,Spectacles - Black,,Taco Filling 6,Radicchio Lettuce,Party Hat,90S Tee,,Almond Flour Tortilla
729,TacoDudez #729,411,262.7013971701,7,Orange,,Shades - Black,,Taco Filling 5,Classic Iceberg Lettuce,Top Hat,Tezos Pocket Tee,,Flour Tortilla
911,TacoDudez #911,412,262.6627513283,7,Violet,,Aviators - Orange,Stubble & Cigarette,Taco Filling 9,Radicchio Lettuce,,Shirt - White Collar,,Almond Flour Tortilla
558,TacoDudez #558,413,262.5664015641,7,Forest Green,,,Face Mask,Taco Filling 10,Arugula,Bobble Hat -White_Blue,Leather Jacket - Black,,Corn Tortilla
559,TacoDudez #559,414,262.4299546933,7,Blue,,Suspicious Eyes,,Taco Filling 9,Radicchio Lettuce,Tiny Top Hat - Green,60S Tee,,Almond Flour Tortilla
1082,TacoDudez #1082,415,262.4288371295,7,Lilac,,,Fuzzy Brows - Brunette,Taco Filling 9,Classic Iceberg Lettuce,Cap - Grumpy Sun,Suit - Blue_,,Kidney Bean Tortilla
845,TacoDudez #845,416,262.4195490647,7,Forest Green,,Shades - Blue,,Taco Filling 8,Red Oak Lettuce,Viking Helmet,Bomber Jacket - Red,,Corn Tortilla
144,TacoDudez #144,417,262.2841204404,7,Pink,,,Big Beard - Brunette,Taco Filling 4,Radicchio Lettuce,Cap - Flames,Scarf Jumper - Green,,Seeded Tortilla 2
186,TacoDudez #186,418,262.0013552464,7,Yellow,,,Tatted Up,Taco Filling 10,Butterhead Lettuce,Beanie - Yellow,Squid Game Tracksuit,,Kidney Bean Tortilla
788,TacoDudez #788,419,261.9283147888,7,Baby Blue,Gold Bling Max,,,Taco Filling 5,Arugula,Beanie - Yellow,Waist Coat - Grey,,Bean Tortilla
419,TacoDudez #419,420,261.7893465375,7,Lilac,,,Clown Paint,Taco Filling 2,Extra Cheese,Backwards Cap - Blue,Shirt - Baby Blue,,Red Corn Tortilla
511,TacoDudez #511,421,261.62372436,8,Green,Silver Bling,Eye-Patch - Tezos,Bubble Gum,Taco Filling 3,Classic Iceberg Lettuce,,Flannel - Blue,,Almond Flour Tortilla
978,TacoDudez #978,422,261.5790212375,8,Violet,,Monocle - Gold,Beard Fuzzy Brows - Grey,Taco Filling 2,Classic Iceberg Lettuce,Backwards Cap - Blue,Plain Tee - Pink,,Seeded Tortilla
262,TacoDudez #262,423,261.4709941291,7,Pink,,,Fuzzy Brows - Black,Taco Filling 6,Arugula,Burning Taco,Bow Tie - Purple,,Wheat Tortilla
132,TacoDudez #132,424,261.097491293,7,Teal,Silver Bling,3D Glasses,,Taco Filling 7,Arugula,,Football Shirt - Blue,,Bean Tortilla
334,TacoDudez #334,425,260.5275427171,7,Violet,,,Hipster _Stash,Taco Filling 9,Classic Iceberg Lettuce,Headphones - Gold,Flannel - Orange,,Flour Tortilla
486,TacoDudez #486,426,260.4735213947,7,Special Blue,,Glasses - Brown Rim,,Taco Filling 5,Butterhead Lettuce,Burning Taco,Waist Coat - Grey,,Flour Tortilla
1096,TacoDudez #1096,427,260.4075770741,7,Blue,,Eye-Patch - Tezos,,Taco Filling 4,Dark Spinach,Bobble Hat - Xmas,Tezos Pocket Tee,,Bean Tortilla
564,TacoDudez #564,428,260.2151797077,7,Pink,,Shades - Peace,,Taco Filling 10,Radicchio Lettuce,Beanie - Camouflage,Plain Tee - Peach,,Flour Tortilla
999,TacoDudez #999,429,260.1390804606,7,Violet,Gold Bling,,,Taco Filling 8,Cress,Flat Cap,Shirt - Pattern Orange,,Flour Tortilla
243,TacoDudez #243,430,260.078056497,7,Blue,,Spectacles - Brown,Bandaged Shut,Taco Filling 3,Arugula,,Skull Tee,,Corn Tortilla
531,TacoDudez #531,431,260.0150195579,6,Violet,,,,Taco Filling 3,Radicchio Lettuce,Backwards Cap - Green,Suit - Joker Purple,,Flour Tortilla
1066,TacoDudez #1066,432,259.9880205956,6,Green,,,,Taco Filling 5,Cress,Party Hat,Suit - Brown,,Corn Tortilla
347,TacoDudez #347,433,259.9811273657,8,Green,,Glasses - Black Rim,Mustache - Blond,Taco Filling 3,Purple Oak Lettuce,Beanie - Camouflage,Splatter Tee - Black,,Wheat Tortilla
315,TacoDudez #315,434,259.9650386858,8,Teal,,Shades - Red,Beard - Brunette,Taco Filling 6,Butterhead Lettuce,Headphones - Lumo Green,Prison Jumpsuit,,Kidney Bean Tortilla
237,TacoDudez #237,435,259.8573730139,7,Forest Green,,,Beard Fuzzy Brows - Blond,Taco Filling 3,Butterhead Lettuce,Sombrero,Leather Jacket - Brown,,Kidney Bean Tortilla
955,TacoDudez #955,436,259.6788572961,7,Red,,,Fuzzy Brows - Black,Taco Filling 4,Light Spinach,Burning Taco,Pink Biker Tribute,,Red Corn Tortilla
793,TacoDudez #793,437,259.5323237075,7,Orange,,,Bandana - Red,Taco Filling 8,Purple Oak Lettuce,Bobble Hat - 90S,Water Wings - Orange_,,Bean Tortilla
53,TacoDudez #53,438,259.4817782734,7,Blue,,Steampunk Goggles,,Taco Filling 6,Light Spinach,Beanie - Aquaflage,Suit - Funky Orange,,Wheat Tortilla
1099,TacoDudez #1099,439,259.4489187494,8,Signature Blue,Silver Bling,Glasses - Black Rim,,Taco Filling 8,Purple Oak Lettuce,Cap - Flames,Pink Biker Tribute,,Almond Flour Tortilla
490,TacoDudez #490,440,258.9889011203,7,Red,,Shutter Shades - Pink,Big Beard - Brunette,Taco Filling 6,Red Oak Lettuce,,Football Shirt - Red,,Seeded Tortilla 2
124,TacoDudez #124,441,258.8673519168,7,Blue,,,Bandana - Red,Taco Filling 4,Red Oak Lettuce,Party Hat,D.U.D.E.S Tee,,Corn Tortilla
104,TacoDudez #104,442,258.7931042763,7,Forest Green,,,Mustache Fuzzy Brows - Brunette,Taco Filling 6,Red Oak Lettuce,Sombrero,Polo - Pattern Blue,,Kidney Bean Tortilla
1030,TacoDudez #1030,443,258.0455560738,6,Teal,,Sharingan,,Taco Filling 5,Dark Spinach,,Polo - Pattern Blue,,Kidney Bean Tortilla
162,TacoDudez #162,444,257.8952731824,8,Baby Blue,,Shades - Blue,Mustache - Blond,Taco Filling 10,Purple Oak Lettuce,Propeller Hat,Mustard Tee,,Flour Tortilla
1061,TacoDudez #1061,445,257.1655964357,8,Pink,,Shades - Blue,Party Horn,Taco Filling 9,Loose-Leaf Lettuce,Cap,Aquaflage Tee,,Wheat Tortilla
169,TacoDudez #169,446,256.9759814461,8,Pink,,Shades - Red,Big Beard - Blond,Taco Filling 5,Light Spinach,Beanie - Black_Red,Football Shirt - Red,,Corn Tortilla
610,TacoDudez #610,447,256.8590486943,7,Lilac,,Shades - Black,,Taco Filling 6,Purple Oak Lettuce,Headphones - Lumo Green,Galaxy Tee,,Bean Tortilla
730,TacoDudez #730,448,256.4480950337,6,Special Gold,,,,Taco Filling 8,Arugula,Bobble Hat - Xmas,Puffer Jacket - Black,,Seeded Tortilla 2
