ID,Name,Rank,Rarity_Score,Accessory,Attributes,Background,Clothes,Eyes,Head,Legendary,Mouth,Skin,Tattoo
1881,SadPython #1881,229,152.24599548513183,Beer,7,Cemento,Jaunes,Painful,Peasant,,Mouth 8,Cyan,
1314,SadPython #1314,230,152.1414142602129,Beer,6,Dark,Mesa,Distracted,,,Mouth 9,Green,
270,SadPython #270,231,151.6002558220523,Psycho,7,Myday,Redshirt,Lament,Pylice,,Mouth 2,Ultramar,
2392,SadPython #2392,232,151.4787350147721,Ledger,7,Cemento,Rocknrolla,Sceptic,Pfc,,Mouth 7,Amarillo,
2516,SadPython #2516,233,151.36617258877078,Alienblaster,7,Myday,Rocknrolla,Shocked,Lordofwar,,Mouth 14,Amarillo,
2712,SadPython #2712,234,151.3584262847245,Vaxpass,7,Misty,Tommy,Distracted,Oldy,,Mouth 7,Honeycheese,
682,SadPython #682,235,150.93461872006642,,6,95S,Prisoner,Painful,Xtzblu,,Mouth 15,Amarillo,
1953,SadPython #1953,236,150.84960863511483,Strike,7,Misty,Firefight,Closed,Windy,,Mouth 7,Honeycheese,
1981,SadPython #1981,237,150.7134232466069,Fishrode,7,Dark,Redshirt,Lament,Windy,,Mouth 4,Cyan,
86,SadPython #86,238,150.63733003876692,Mechatail,6,Myday,Tatoes,Shocked,,,Mouth 7,Green,
3438,SadPython #3438,239,150.53836120359193,Phone,7,Misty,Bag,Shocked,Oldy,,Mouth 1,Stone,
127,SadPython #127,240,150.52921783253873,Vaxpass,7,95S,Prisoner,Painful,French,,Mouth 10,Ultramar,
2638,SadPython #2638,241,150.52065547230418,Knife,7,Misty,Starducks,Sorry,Dora,,Mouth 8,Stone,
3361,SadPython #3361,242,150.45842140418569,Razorblade,7,Misty,Pyman,Distracted,Fishman,,Mouth 4,Cyan,
1805,SadPython #1805,243,150.4122870817005,,6,Misty,Astro,Energetic,Pfc,,Mouth 12,Violet,
2771,SadPython #2771,244,149.97046003125112,Cigarettes,7,Dark,Pyman,Energetic,Lordofwar,,Mouth 14,Stone,
1712,SadPython #1712,245,149.57759781751378,Zippo,7,Dark,Starducks,Sceptic,Jokage,,Mouth 10,Green,
1916,SadPython #1916,246,149.275207023998,Beer,7,Misty,Sweater,Energetic,Xtzblu,,Mouth 12,Green,
689,SadPython #689,247,149.2401751361963,Soap,7,Dark,Mets,Lament,Fishman,,Mouth 8,Ultramar,
2816,SadPython #2816,248,149.10896650478435,Cigarettes,7,Misty,Starducks,Sorry,,,Mouth 4,Ruby,Tezos
2368,SadPython #2368,249,149.002423253831,Iwatch,7,95S,Marty,Sorry,Starducks,,Mouth 12,Ruby,
2469,SadPython #2469,250,148.9982650312876,Beer,7,Myday,Jaunes,Crying,Windy,,Mouth 5,Pinky,
1565,SadPython #1565,251,148.9655613312839,Lambokeys,6,Myday,Tatoes,Sorry,,,Mouth 7,Honeycheese,
338,SadPython #338,252,148.94205096143554,Enzyme,7,95S,Rocknrolla,Distracted,French,,Mouth 1,Honeycheese,
1930,SadPython #1930,253,148.94163157338096,Knife,7,95S,Bag,Dead,Firefighter,,Mouth 10,Violet,
2837,SadPython #2837,254,148.90011372730905,Ledger,7,Cemento,Rocknrolla,Painful,Fishman,,Mouth 8,Pinky,
3041,SadPython #3041,255,148.86830912386242,Calc,7,Myday,Tommy,Lament,French,,Mouth 9,Stone,
263,SadPython #263,256,148.5124756708358,Zippo,7,Dark,Deliveryboy,Distracted,Rider,,Mouth 15,Amarillo,
2589,SadPython #2589,257,148.267727479989,Ledger,7,Cemento,Office,Shocked,French,,Mouth 10,Honeycheese,
1842,SadPython #1842,258,148.2416918101708,Nitrilglove,7,Myday,Fishman,Sorry,Chocohaircut,,Mouth 9,Green,
308,SadPython #308,259,148.1574612632029,Palm,7,Misty,Sweater,Energetic,Lordofwar,,Mouth 13,Honeycheese,
1035,SadPython #1035,260,148.07929302357275,,6,Cemento,Dungeonmaster,Sceptic,Peasant,,Mouth 9,Honeycheese,
1434,SadPython #1434,261,147.92733020636354,Razorblade,7,Misty,Mets,Distracted,Mrsdavis,,Mouth 6,Ultramar,
586,SadPython #586,262,147.74846606368362,Cigarettes,7,Misty,Sweater,Lament,Dora,,Mouth 6,Ultramar,
361,SadPython #361,263,147.6944239678652,Palm,7,Misty,Tatoes,Dead,Pylice,,Mouth 2,Cyan,
1845,SadPython #1845,264,147.6147873730747,Tnt,7,Myday,Firefight,Painful,Firefighter,,Mouth 6,Amarillo,
1731,SadPython #1731,265,147.55701923891002,Egg,7,Cemento,Rocknrolla,Crying,Xtzblu,,Mouth 8,Cyan,
3180,SadPython #3180,266,147.53326278697912,,7,Dark,Mets,Dazed,Windy,,Mouth 16,Ultramar,Bitcoin
1272,SadPython #1272,267,147.44749342058728,Mechatail,6,Misty,Rocknrolla,Sorry,,,Mouth 7,Cyan,
795,SadPython #795,268,147.22163196897623,Nitrilglove,7,Cemento,Tommy,Dazed,Peasant,,Mouth 11,Charcoal,
3049,SadPython #3049,269,147.03441837390216,Palm,7,Myday,Rocknrolla,Sceptic,Jokage,,Mouth 11,Cyan,
1329,SadPython #1329,270,146.64601639954628,Iwatch,6,Misty,Pylice,Sorry,,,Mouth 9,Amarillo,
3343,SadPython #3343,271,146.52281427146005,Iwatch,7,Cemento,Redshirt,Dead,Oldy,,Mouth 16,Green,
2533,SadPython #2533,272,146.405061192183,Gun,7,Myday,Dale,Painful,Shao,,Mouth 11,Charcoal,
4,SadPython #4,273,146.30310363704467,Tnt,7,Myday,Firefight,Dazed,Oldy,,Mouth 10,Pinky,
45,SadPython #45,274,146.07372632859088,Ledger,7,Misty,Chester,Sceptic,Firefighter,,Mouth 13,Pinky,
913,SadPython #913,275,146.04177957738705,Gun,7,95S,Prisoner,Sceptic,Livingstone,,Mouth 7,Violet,
1937,SadPython #1937,276,145.3096396767629,Zubenyakov,7,95S,Casual,Distracted,Pfc,,Mouth 12,Ultramar,
